Date,DeedTransfersPhilly,YieldCurve,SahmRule,WagesPhillyMSA,NonfarmEmployeesPhillyMSA,NonfarmEmployeesPhilly,PersonalSavingsRate,NYCGasPrice,CarSales,RealRetailFoodServiceSales,UnemploymentRate,PPI,UnemploymentPhillyMSA,UnemploymentPhilly,CorporateProfits,RealGDP,AlcoholSales,PrimeEPOP,UncertaintyIndex,HousePriceIndexPhillyMSA,BuildingPermitsPhillyMSA,EconomicConditionsPhillyMSA,CPIPhillyMSA,InitialClaimsPA,ContinuedClaimsPA,NewManufacturingOrders,ConsumerConfidence,ManufacturingHoursWorked,PCE,RealDisposablePersonalIncome,HousingStarts,HousingSupply,GovtSocialBenefits,GDPPriceIndex,GDP,PCEPriceIndex,CPIU,10YearTreasury,3MonthTreasury,FedFundsRate,OilPriceWTI,FHFAHousePriceIndex,NonfarmEmployment,PersonalIncome,Wage&Salaries,NonresidentialInvestment,ResidentialInvestment,TotalBusinessSales,SP500,AmusementBase,GrossReceiptsBase,NetIncomeBase,NPTBase,ParkingBase,RTTBase,SalesBase,WageBase
1999-04-01,-4.326194339411245,0.25703125,-0.0133333333333333,712.543045329891,2697.8,684.0333333333333,4.833333333333333,0.4938730158730159,17.279666666666667,153175.33333333334,4.266666666666667,124.5,4.066666666666666,6.230541431456242,840.208,12514.408,2195.6666666666665,81.36666666666667,62.57033429097,110.16,1750.5497183038433,2.433333333333333,171.5828139026026,20187.676509867444,137838.5725619865,59262.66666666666,102.443652944727,41.333333333333336,6230.633333333334,8991.066666666668,1574.3333333333333,3.9333333333333336,738.63,76.112,9526.21,75.94666666666667,165.96666666666667,5.54,4.453333333333333,4.746666666666667,17.650000000000002,130.22,128832.0,7922.929,4409.333333333333,1353.96,459.27,777539.6666666666,1329.7933333333333,58215740.99999999,2137584694.2738743,2031235877.598461,273452331.618071,55668010.53333335,544519930.6666666,2551559200.0,6336556454.269426
1999-07-01,24.962350905353333,0.250625,0.02,730.872197721721,2705.766666666667,685.5666666666666,4.533333333333333,0.636921875,17.663666666666668,155302.33333333334,4.233333333333333,126.86666666666667,4.1,6.52448881609673,823.719,12679.977,2204.0,81.26666666666667,53.51444188845773,110.81,1628.3218744393168,1.8866666666666667,172.71017518784717,19678.571326213343,136875.2493797008,62345.66666666666,102.363611536932,41.43333333333333,6335.333333333333,9059.8,1650.6666666666667,4.166666666666667,741.09,76.404,9686.626,76.36433333333333,167.20000000000002,5.883333333333333,4.65,5.093333333333334,21.72666666666667,132.22,129590.66666666669,8038.308,4473.666666666667,1386.594,466.625,792637.0,1342.2166666666667,55076698.6,156715641.18867928,142210694.74615383,10885768.658517236,52921253.8,713179985.3333334,2712191900.0,6559376486.106014
1999-10-01,1037.7781545925238,0.1966129032258064,-0.0433333333333333,744.9499641733639,2720.3,691.4,4.4,0.6754920634920635,17.875333333333334,157655.0,4.066666666666666,127.93333333333334,4.1,6.156939968828881,828.66,12888.281,2244.333333333333,81.53333333333333,54.40250075459402,111.4,1638.68584947222,2.9066666666666667,173.94705783961209,16963.929784303717,131965.64309463213,62917.0,102.450919815562,41.4,6467.033333333333,9181.0,1654.6666666666667,4.266666666666667,744.162,76.806,9900.169,76.82833333333333,168.43333333333334,6.140000000000001,5.043333333333334,5.306666666666667,24.596666666666668,134.2,130475.0,8206.872,4584.066666666667,1395.049,473.806,810839.6666666666,1373.2300000000002,77332635.39999999,175741349.09811324,159475462.44461536,38195506.44292167,55781431.2,589375437.6666666,2413867600.0,6982889159.682321
2000-01-01,3273.360610769698,-0.0579365079365079,-0.01,749.4464459052631,2730.5,697.8000000000001,4.6000000000000005,0.8090161290322581,18.793000000000003,159756.0,4.033333333333333,129.63333333333335,3.9,5.77504003920282,808.499,12935.252,2292.0,81.76666666666667,57.89125290468056,111.71,1733.9755294117367,2.486666666666667,175.1489242123444,17173.592441210327,126695.45719272604,62038.0,102.84688228451368,41.46666666666667,6618.233333333334,9341.533333333333,1659.0,4.3,756.821,77.318,10002.179,77.45233333333333,170.1,6.48,5.5200000000000005,5.676666666666667,28.82333333333333,136.57,131244.66666666666,8443.321,4751.5,1450.25,484.243,824357.0,1418.89,27768811.0,320857975.77358496,291160699.10769224,38884256.0319278,52754286.26666668,571989599.666667,2666377200.0,7111826449.029621
2000-04-01,3457.66011105038,-0.3877777777777778,-0.02,748.858472980061,2744.433333333333,699.6999999999999,4.8,0.8663492063492063,17.826,158635.33333333334,3.9333333333333336,132.03333333333333,3.866666666666666,5.541641846342928,798.135,13170.749,2345.333333333333,81.63333333333334,85.8903645498522,114.65,1516.4843480690668,1.9266666666666663,175.9525859398628,18570.939625840125,126217.81250566812,65486.333333333336,102.7400774708,41.36666666666667,6711.900000000001,9452.966666666664,1586.6666666666667,4.533333333333334,772.861,77.783,10247.72,77.82133333333333,171.4333333333333,6.176666666666667,5.713333333333334,6.273333333333333,28.776666666666667,138.86,132016.66666666666,8586.022,4779.066666666667,1498.729,486.613,834201.3333333334,1447.2666666666669,70655564.4,2451589901.7849064,2224680960.503077,211539373.06110883,59024273.333333336,800395417.3333334,4454023600.0,7595318591.064373
2000-07-01,3130.3190837945103,-0.3271428571428571,0.02,759.771889403486,2745.5333333333333,697.5333333333333,4.933333333333334,0.8965806451612903,17.833666666666666,158590.33333333334,4.0,133.76666666666665,3.966666666666667,5.673226646515971,781.208,13183.89,2411.333333333333,81.16666666666667,45.88529260550627,115.77,1591.6069284615037,1.8633333333333333,176.82766064605812,19055.036332027423,130718.98823287355,65024.333333333336,102.58940352001132,41.2,6819.966666666667,9575.433333333332,1503.6666666666667,4.166666666666667,777.541,78.27,10318.165,78.32266666666668,173.0,5.8933333333333335,6.016666666666667,6.52,31.613333333333333,141.05,132271.0,8746.934,4871.3,1519.657,483.08,836201.0,1475.503333333333,59554138.8,165819484.58217826,143374192.06615385,31172760.60775633,55919350.66666666,588824622.6666666,2858860500.0,7003846358.109781
2000-10-01,3443.057936798928,-0.1483870967741935,-0.01,768.9387466321291,2756.4,689.3333333333334,4.633333333333334,0.8798571428571428,16.790000000000003,158552.0,3.9,135.53333333333333,4.0,5.499085633665812,758.394,13262.25,2423.0,81.26666666666667,101.78880228557418,117.84,1507.53823664572,1.9966666666666668,178.2501226091073,19652.34571607734,142404.50119815537,62901.0,102.08048994226368,40.86666666666667,6918.599999999999,9634.933333333332,1544.0,3.9333333333333336,786.545,78.694,10435.744,78.76566666666666,174.23333333333335,5.566666666666666,6.016666666666667,6.473333333333334,31.99,143.5,132541.0,8847.395,4897.933333333333,1525.091,487.792,838207.0,1366.37,78654841.39999999,199417695.37821785,172424555.7184615,15623316.372798849,58552382.66666667,841929393.6666666,2679204500.0,7149262475.978302
2001-01-01,3273.052635431593,0.4640322580645161,0.21,779.7334761004511,2757.7000000000003,693.8333333333334,5.066666666666666,0.8124032258064516,17.575333333333333,158056.0,4.233333333333333,137.76666666666668,4.0,5.869489398320654,747.995,13219.251,2465.6666666666665,81.33333333333333,123.74134051997744,121.37,1327.6255694540598,1.0566666666666666,179.5313321816403,20117.94692895223,156192.5058721083,59883.66666666666,100.78103078901532,40.53333333333333,6995.3,9713.366666666669,1605.0,3.766666666666667,817.332,79.233,10470.231,79.34933333333333,175.9,5.05,4.816666666666666,5.593333333333334,28.816666666666663,146.15,132745.33333333334,9009.227,4979.466666666666,1505.248,496.716,831657.0,1275.743333333333,51736880.4,325534437.00990105,281470160.2384615,36406536.79611013,56303246.53333335,547735766.0,2725094900.0,7535904976.382977
2001-04-01,3345.0844673812803,1.0844444444444443,0.4666666666666666,775.651330023317,2755.0,689.6,4.666666666666667,0.8642222222222222,17.070666666666668,158583.66666666666,4.4,136.23333333333335,4.033333333333333,5.908936495719475,777.974,13301.394,2457.6666666666665,80.76666666666667,109.17019708548088,124.22,1470.06516685464,0.21,181.4506257007093,24431.718703695857,167462.18781375297,55622.66666666666,100.61487189534,40.36666666666667,7042.233333333334,9688.433333333332,1630.0,4.033333333333334,831.04,79.761,10599.0,79.72066666666667,177.13333333333333,5.27,3.66,4.326666666666667,27.906666666666663,148.53,132388.0,9032.446,4961.400000000001,1473.585,511.008,820448.0,1232.9733333333334,68869250.6,2995051452.201981,2589641882.183077,238687868.6123767,86162666.53333333,589019876.0000001,2867257500.0,8599440376.276102
2001-07-01,3417.3105830178083,1.3195081967213114,0.6866666666666666,779.4214609374691,2748.4,687.3000000000001,6.4,0.7405079365079366,16.392,157068.0,4.833333333333333,133.36666666666667,4.4,6.114118289183815,746.705,13248.142,2454.333333333333,80.3,124.24641215775485,127.34,1375.4686785754902,-0.4133333333333333,181.87261513387065,24616.431235766468,182290.9463751874,52780.0,100.26845714697048,40.36666666666667,7070.333333333333,9899.766666666668,1599.6666666666667,4.333333333333333,849.432,80.003,10598.02,79.76100000000001,177.63333333333333,4.98,3.17,3.4966666666666666,26.666666666666668,150.79,131986.66666666666,9009.681,4935.933333333333,1452.58,522.446,810950.3333333334,1142.53,61320168.8,9224795.033333331,7581270.756923073,3461995.307847036,61597457.13333334,741625313.6666667,2813019500.0,7038320568.429405
2001-10-01,3491.439315492445,1.895,1.3866666666666667,779.574211129514,2739.933333333333,682.1,3.466666666666667,0.5473387096774194,18.85033333333333,162507.33333333334,5.5,129.4,4.866666666666667,6.669703064316852,762.185,13284.881,2496.6666666666665,79.8,166.33756293640312,129.92,1638.9176692719202,-0.4666666666666666,182.1273715499309,26811.47133646396,206429.42914399185,50787.0,99.93136130245875,40.13333333333333,7187.3,9735.366666666669,1570.0,4.066666666666666,865.236,80.261,10660.465,79.79366666666667,177.5,4.7700000000000005,1.906666666666667,2.1333333333333333,20.4,153.15,131193.0,8999.87,4937.733333333334,1408.856,522.064,810038.0,1117.0666666666666,86440319.0,170202927.25833336,139878931.78153846,27003111.494544584,57963983.06666668,691833190.3333334,2325336200.0,7556769692.076591
2002-01-01,3566.4428104530025,1.8786666666666667,1.4900000000000002,796.4679574727389,2744.9,682.4333333333333,5.6000000000000005,0.5983166666666667,16.977999999999998,159645.33333333334,5.7,128.9,5.233333333333333,7.044053623458398,852.492,13394.91,2514.0,79.66666666666667,107.68941746480216,132.91,1467.5365578620133,0.4399999999999999,182.82791126681903,22283.96311063265,210865.2340557525,48478.66666666666,100.78543912075266,40.3,7217.733333333334,9963.933333333332,1723.0,4.1000000000000005,895.005,80.475,10783.5,79.95433333333334,178.0666666666667,5.076666666666667,1.72,1.7333333333333334,21.656666666666663,155.69,130768.33333333331,9041.513,4945.866666666667,1374.027,538.339,807298.0,1131.5566666666666,74132548.8,393699078.2666667,323556165.5630769,62938644.398110405,63520792.33333332,653243629.0,2928937700.0,7263906742.397312
2002-04-01,3856.650976543299,1.8721875,1.41,797.279869120629,2737.833333333333,683.6,5.966666666666666,0.721546875,16.939333333333334,159947.66666666666,5.833333333333333,130.83333333333334,5.3,7.292162399220505,883.237,13477.356,2508.333333333333,79.36666666666667,98.4056248074068,136.34,1540.1302884116533,0.1266666666666666,184.1731628060961,22905.80034733293,204977.79626595616,49830.333333333336,100.93467601559269,40.63333333333333,7307.966666666667,10044.533333333333,1691.0,4.166666666666667,921.04,80.794,10887.46,80.54733333333333,179.46666666666667,5.1000000000000005,1.7133333333333332,1.75,26.246666666666663,158.55,130644.33333333331,9141.317,4998.333333333333,1357.267,554.846,823315.6666666666,1068.4,54822625.2,2863630475.762501,2353435269.410769,255902299.5879758,69836955.13333334,1137723999.0,2742100400.0,7409647141.009321
2002-07-01,3719.379411801283,2.03359375,1.12,797.1349972601221,2734.2666666666664,684.9333333333334,5.566666666666667,0.7705873015873016,17.753666666666664,160992.33333333334,5.733333333333333,131.66666666666666,5.333333333333333,7.2918670706541375,914.591,13531.741,2484.333333333333,79.26666666666667,118.05552181530854,140.76,1533.7423098376796,1.08,187.13735641926823,23141.295772471385,202850.61524674264,49577.333333333336,100.139227742495,40.46666666666667,7397.133333333334,10059.466666666667,1697.3333333333333,4.033333333333333,925.166,81.155,10984.04,80.96466666666667,180.4333333333333,4.260000000000001,1.643333333333333,1.74,28.34,161.59,130556.0,9188.351,5012.133333333334,1348.884,558.88,830711.0,894.65,60654379.8,81383548.72173916,64097117.52923078,-3016590.391170419,62982668.13333334,826257587.3333334,2774170800.0,7333703203.646372
2002-10-01,3580.0950531234635,2.1151612903225807,0.4333333333333333,795.1439465100959,2736.5333333333333,683.4333333333334,5.666666666666667,0.8018888888888889,16.881666666666664,160698.0,5.866666666666667,133.06666666666666,5.466666666666666,7.463789499033216,996.528,13549.421,2472.6666666666665,79.0,129.90719075799777,144.23,1503.331208955,0.3566666666666667,186.2738067442124,25582.27497480172,213301.0061072196,49156.66666666666,99.70180524471682,40.4,7472.966666666667,10123.4,1729.6666666666667,4.0,930.775,81.627,11061.433,81.342,181.5,4.006666666666667,1.3333333333333333,1.4433333333333334,28.21666666666667,164.83,130569.66666666669,9272.596,5027.066666666667,1331.215,578.313,832504.3333333334,887.9133333333333,88538568.6,54704723.769565225,43085060.35846153,35335901.10429296,62582153.86666667,918004275.3333334,2509028700.0,7331932345.408134
2003-01-01,3684.01362524132,2.270983606557377,0.1866666666666666,812.0892729630749,2727.4,681.6666666666666,5.233333333333333,0.9419016393442622,16.429666666666666,160471.0,5.866666666666667,138.03333333333333,5.5,7.433949523891579,988.608,13619.434,2469.0,78.93333333333334,196.4682455311704,146.64,1651.3653453447666,-0.2666666666666666,187.73060621741425,23930.49278836679,224780.74984804183,49927.0,99.4424140342476,40.333333333333336,7567.133333333334,10117.566666666668,1736.0,4.2,947.675,82.068,11174.129,81.964,183.36666666666667,3.92,1.1566666666666665,1.25,34.096666666666664,167.74,130418.33333333331,9313.645,5027.0,1332.696,601.444,844503.6666666666,859.8333333333334,48534093.2,428686950.3000001,337630863.58615375,10781415.460052824,65143044.79999998,840208407.3333331,2767031900.0,7623518379.563469
2003-04-01,3632.105024801367,2.199047619047619,0.2433333333333333,825.7950609651081,2726.5333333333333,675.0333333333333,5.3,0.7892063492063491,16.744666666666667,162352.0,6.133333333333333,137.16666666666666,5.5,7.523296249366217,1024.799,13741.107,2492.6666666666665,78.96666666666667,122.04019447720758,149.58,1398.0380012300566,0.9966666666666668,187.8601045039963,24657.564500004926,218396.84398060388,49996.333333333336,100.23623880520296,40.2,7661.466666666667,10244.6,1753.6666666666667,3.8333333333333335,964.252,82.349,11312.766,82.04666666666667,183.0666666666667,3.62,1.04,1.2466666666666668,28.98,170.43,130188.33333333331,9425.634,5101.366666666666,1366.842,612.032,840549.0,937.9966666666666,85074372.39999999,3212470251.947827,2530119250.5415382,264376568.23558155,67575582.00000007,826098150.3333334,2746884700.0,7467869572.509152
2003-07-01,4055.1039239027295,2.549375,0.4366666666666667,829.9124915339889,2727.7000000000003,668.3,5.7,0.927140625,17.555000000000003,165639.66666666666,6.133333333333333,138.06666666666666,5.5,7.693760143801383,1075.688,13970.157,2570.6666666666665,78.7,86.83218918032608,153.93,1555.5124509016998,1.09,189.77573060609055,23722.734824041443,214923.6877373933,50608.66666666666,100.41837186150536,40.26666666666667,7820.933333333333,10424.1,1889.6666666666667,3.633333333333333,973.697,82.822,11566.669,82.58666666666666,184.4333333333333,4.233333333333333,0.93,1.0166666666666666,30.21333333333333,173.79,130196.0,9558.974,5168.7,1392.121,651.745,860438.6666666666,1000.5033333333334,87263116.19999999,99028799.9904762,71212273.54153846,5377054.085115283,65329782.2,1196942588.3333333,2640695600.0,7333071179.347576
2003-10-01,4019.547633161908,2.428870967741936,0.1866666666666666,842.626532743128,2727.833333333333,661.2333333333333,5.266666666666667,0.8802258064516129,17.136333333333333,165780.0,5.833333333333333,139.23333333333335,5.366666666666667,7.469645469768493,1135.903,14131.379,2616.6666666666665,78.7,64.18757012826637,160.34,2131.22414452564,1.33,190.3339336364404,23017.80690303576,203889.92010197963,52243.66666666666,100.81918114017766,40.73333333333333,7913.466666666667,10452.766666666666,2035.6666666666667,3.9666666666666655,984.259,83.302,11772.234,82.993,185.13333333333333,4.286666666666666,0.9166666666666666,0.9966666666666668,31.19333333333333,177.71,130505.33333333331,9695.809,5256.0,1411.859,683.107,873071.0,1056.4233333333334,82012753.39999999,241428070.8571429,173612543.26153845,64992791.90933014,69288006.4,965489129.3333334,2678570500.0,7489501980.178847
